user_id,retweet_count,retweeted,favorite_count,text,hashtags,mentions,created_at,created_str
813286,0.0,0.0,0.0,Never underestimate the strength and resilience of the American economy. pic.twitter.com/OFTN2FlRtq,,,1475166783000,2016-09-29 18:33:03
813286,0.0,0.0,0.0,"""Everybody gets sick."" Check out what President Obama is doing to extend access to paid sick leave:  http://ofa.bo/2cEHvAx  #LeadOnLeave",,,1475178064000,2016-09-29 21:41:04
813286,0.0,0.0,0.0,It's the Senate's job to fairly consider Supreme Court nominees. Their refusal to do so is unacceptable:  http://ofa.bo/2cZAI0q  #DoYourJob,,,1475186149000,2016-09-29 23:55:49
813286,0.0,0.0,0.0,"There has never been a more qualified nominee, Senate leaders. He deserves a fair hearing and a vote. #DoYourJob pic.twitter.com/qtzcY3iwyl",,,1475251044000,2016-09-30 17:57:24
813286,0.0,0.0,0.0,We need a fully functioning Supreme Court. Speak up if you agree it's time for a hearing and a vote:  http://ofa.bo/2d1GSgf  #DoYourJob,,,1475257662000,2016-09-30 19:47:42
813286,0.0,0.0,0.0,"After thirty years in Congress, Senator, this should not be your proudest accomplishment.  http://ofa.bo/2dBY0hA  #DoYourJob pic.twitter.com/TIL8ISwdKd",,,1475266262000,2016-09-30 22:11:02
813286,0.0,0.0,0.0,Parents shouldn't have to choose between a paycheck and taking care of a sick child at home. #LeadOnLeave pic.twitter.com/FF4hTkgOZy,,,1475271161000,2016-09-30 23:32:41
813286,0.0,0.0,0.0,"In the weekly address, President Obama discusses why access to paid leave is so important.  http://ofa.bo/2dEyet9  #LeadOnLeave",,,1475333201000,2016-10-01 16:46:41
813286,0.0,0.0,0.0,Facts matter. Stay informed with the @OFA Truth Team: http://ofa.bo/2dmTBfV ,,ofa,1475508643000,2016-10-03 17:30:43
813286,0.0,0.0,0.0,Side-by-side for 24 years. Here's to many more. #HappyAnniversary pic.twitter.com/nh8Xfc7IWU,,,1475519060000,2016-10-03 20:24:20
813286,0.0,0.0,0.0,"We've come a long way, but the fight for fairness and an economy that works for everyone continues. pic.twitter.com/WWRhZHwYWE",,,1475593693000,2016-10-04 17:08:13
813286,0.0,0.0,0.0,Take what matters with you.  http://ofa.bo/2cQauS4  pic.twitter.com/KJJdkE8DML,,,1475600030000,2016-10-04 18:53:50
813286,0.0,0.0,0.0,"""Everybody cares about their kids, their grandkids, and the kind of world we pass on to them."" —President Obama  http://www.snappytv.com/tc/2936623 ",,,1475605695000,2016-10-04 20:28:15
813286,0.0,0.0,0.0,Enough is enough. Say it's time for Senate leaders to get to work:  http://ofa.bo/2dtojUl  #DoYourJob,,,1475613046000,2016-10-04 22:30:46
813286,0.0,0.0,0.0,Read from @NYTopinion about why filling the Supreme Court vacancy is crucial for our democracy:  http://ofa.bo/2dEKeJE  #DoYourJob,,nytopinion,1475682642000,2016-10-05 17:50:42
813286,0.0,0.0,0.0,LIVE: President Obama is delivering a statement on the Paris Climate Agreement.  http://ofa.bo/2dFlmSh ,,,1475695842000,2016-10-05 21:30:42
813286,0.0,0.0,0.0,"""Today is a historic day in the fight to protect our planet for future generations."" —President Obama #ActOnClimate  http://www.snappytv.com/tc/2949825 ",,,1475700282000,2016-10-05 22:44:42
813286,0.0,0.0,0.0,This historic step in the fight to #ActOnClimate came faster than anyone predicted. pic.twitter.com/W2rtcNXkI7,,,1475703038000,2016-10-05 23:30:38
813286,0.0,0.0,0.0,The cost of clean energy technology dropped significantly over the last eight years. Get the chart:  http://ofa.bo/2dHBN0k  #ActOnClimate,,,1475768937000,2016-10-06 17:48:57
813286,0.0,0.0,0.0,ICYMI: Read about the historic #ParisAgreement and what it means for the fight to #ActOnClimate.  http://ofa.bo/2dyb5WA ,,,1475778927000,2016-10-06 20:35:27
813286,0.0,0.0,0.0,"The economy added 156,000 jobs in September—extending the longest streak of total job growth on record.",,,1475848762000,2016-10-07 15:59:22
813286,0.0,0.0,0.0,Check out President Obama's essay in @TheEconomist on the unique challenges the American economy faces.  http://ofa.bo/2dk8Ynm ,,theeconomist,1475853256000,2016-10-07 17:14:16
813286,0.0,0.0,0.0,The economic progress we've made is undeniable—let's keep it up. pic.twitter.com/gAlfaC1hkI,,,1475857019000,2016-10-07 18:16:59
813286,0.0,0.0,0.0,"Our economy is on a better, stronger course.  http://ofa.bo/2dkzDAj ",,,1475863336000,2016-10-07 20:02:16
813286,0.0,0.0,0.0,The Obama administration and @CFPB are working to protect consumers and #StopTheDebtTrap. pic.twitter.com/UMO01OUkdh,,cfpb,1475870060000,2016-10-07 21:54:20
813286,0.0,0.0,0.0,Deadline tonight—help rein in payday lenders that succeed by targeting vulnerable Americans:  http://ofa.bo/2cXFmzM  #StopTheDebtTrap,,,1475872727000,2016-10-07 22:38:47
813286,0.0,0.0,0.0,"The uninsured rate is the lowest it's been in decades, thanks to #Obamacare. Spread the word.  http://ofa.bo/2dLpd09  pic.twitter.com/zH364SozNu",,,1475877785000,2016-10-08 00:03:05
813286,0.0,0.0,0.0,Dispel misinformation with facts from the @OFA Truth Team. http://ofa.bo/2dIq9AB ,,ofa,1476199894000,2016-10-11 17:31:34
813286,0.0,0.0,0.0,"Judge Garland is just as qualified now as he was in 1997, Senate leaders. It's time to #DoYourJob. pic.twitter.com/j1lEkdMYV6",,,1476206792000,2016-10-11 19:26:32
813286,0.0,0.0,0.0,Don't stand idly by while Senate leaders continue to block Judge Garland from a fair hearing and vote:  http://ofa.bo/2dH41rB  #DoYourJob,,,1476211126000,2016-10-11 20:38:46
813286,0.0,0.0,0.0,The Supreme Court must remain above politics. Judge Garland needs a hearing and a vote. #DoYourJob pic.twitter.com/eVSPSIFNpB,,,1476216139000,2016-10-11 22:02:19
813286,0.0,0.0,0.0,"""LGBT individuals deserve to know their country stands beside them."" —President Obama #NationalComingOutDay pic.twitter.com/op7nBzbaod",,,1476220689000,2016-10-11 23:18:09
813286,0.0,0.0,0.0,"""On behalf of Michelle and our family, G’mar Chatimah Tovah."" —President Obama #YomKippur",,,1476230349000,2016-10-12 01:59:09
813286,0.0,0.0,0.0,Climate change's effects are devastating. Denying the science behind it does nothing to help.  http://ofa.bo/2d7ppaq  #ActOnClimate,,,1476285903000,2016-10-12 17:25:03
813286,0.0,0.0,0.0,Let's leave our children and grandchildren a planet that's healthier than the one we have today. #ActOnClimate pic.twitter.com/mP29bpRdU9,,,1476290141000,2016-10-12 18:35:41
813286,0.0,0.0,0.0,"Last week, more than 190 countries reached a landmark deal to reduce carbon pollution from aviation.  http://ofa.bo/2dcG2Nb  #ActOnClimate",,,1476295041000,2016-10-12 19:57:21
813286,0.0,0.0,0.0,Support the bold steps we're taking against climate change. Say you're ready to #ActOnClimate:  http://ofa.bo/2dcUwww ,,,1476301435000,2016-10-12 21:43:55
813286,0.0,0.0,0.0,LIVE: President Obama is speaking at a reception celebrating #HispanicHeritageMonth.  http://ofa.bo/2egOvVm ,,,1476306141000,2016-10-12 23:02:21
813286,0.0,0.0,0.0,Senate leaders' political games are handicapping the Supreme Court—and judgeships across the country.  http://ofa.bo/2dVVHno  #DoYourJob,,,1476377620000,2016-10-13 18:53:40
813286,0.0,0.0,0.0,"Senate leaders have undercut the functionality of the Supreme Court, and that's unacceptable. #DoYourJob pic.twitter.com/5HFXhgTMoP",,,1476383348000,2016-10-13 20:29:08
813286,0.0,0.0,0.0,Check out the most recent editorial boards calling on Senate leaders to vote on Judge Garland:  http://ofa.bo/2dNKl4h  #DoYourJob,,,1476390574000,2016-10-13 22:29:34
813286,0.0,0.0,0.0,"""That’s how we will overcome the challenges we face: by unleashing the power of all of us for all of us."" Read more:  http://ofa.bo/2dNlZZy ",,,1476394234000,2016-10-13 23:30:34
813286,0.0,0.0,0.0,"Cynics, take note: When we #ActOnClimate, we build a stronger future. pic.twitter.com/wHHMdo2ro6",,,1476461913000,2016-10-14 18:18:33
813286,0.0,0.0,0.0,Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now:  http://ofa.bo/2dZNTRx  #ActOnClimate,,ofa,1476466281000,2016-10-14 19:31:21
813286,0.0,0.0,0.0,The American Bar Association gave Judge Garland its highest rating. Senate leaders: #DoYourJob and fill the #SCOTUS vacancy. pic.twitter.com/4yseqnOBX4,,,1476472814000,2016-10-14 21:20:14
813286,0.0,0.0,0.0,We need a fully functional Supreme Court. Editorial boards across the country agree:  http://ofa.bo/2dCG7KU  #DoYourJob,,,1476479879000,2016-10-14 23:17:59
813286,0.0,0.0,0.0,Senate leaders have recognized Judge Garland's impeccable credentials in the past. He deserves a fair hearing and an up-or-down vote. pic.twitter.com/oduFmNGDgO,,,1476718223000,2016-10-17 17:30:23
813286,0.0,0.0,0.0,Senate leaders are blocking the Supreme Court nomination for their own political gain—don't be silent:  http://ofa.bo/2dJghVG  #DoYourJob,,,1476729997000,2016-10-17 20:46:37
813286,0.0,0.0,0.0,"Wildfires in the next few decades could be ""unrecognizable"" to previous generations—because of climate change:  http://ofa.bo/2dWNyOS ",,,1476738475000,2016-10-17 23:07:55
813286,0.0,0.0,0.0,Read why @FLOTUS is fighting to ensure that girls everywhere have access to quality education.  http://ofa.bo/2ezmhFx  #LetGirlsLearn,,flotus,1476742451000,2016-10-18 00:14:11
813286,0.0,0.0,0.0,This is just the latest step forward in the push to #ActOnClimate.  http://ofa.bo/2eBOxHu ,,,1476805512000,2016-10-18 17:45:12
813286,0.0,0.0,0.0,"Climate change is real, but so is the progress we're making to #ActOnClimate. Let's keep it up. pic.twitter.com/GOFKXQblGJ",,,1476810619000,2016-10-18 19:10:19
813286,0.0,0.0,0.0,Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now:  http://ofa.bo/2e3fRg6  #ActOnClimate,,ofa,1476815118000,2016-10-18 20:25:18
813286,0.0,0.0,0.0,We can't afford to let this be the new normal.  http://ofa.bo/2dZi76F  #ActOnClimate,,,1476820851000,2016-10-18 22:00:51
813286,0.0,0.0,0.0,The need for a ninth justice is undeniably clear. #DoYourJob pic.twitter.com/L1EBgNbh3Q,,,1476889757000,2016-10-19 17:09:17
813286,0.0,0.0,0.0,"Our Supreme Court has been short a justice for far too long. #DoYourJob, Senate leaders.  http://ofa.bo/2e1Kwce ",,,1476900432000,2016-10-19 20:07:12
813286,0.0,0.0,0.0,"From coast to coast, editorial boards are denouncing Senate obstructionism. Take a look:  http://ofa.bo/2dP12dX  #DoYourJob",,,1476907829000,2016-10-19 22:10:29
813286,0.0,0.0,0.0,There's a lot of misinformation floating around. Make sure you've got the facts—join the @OFA Truth Team:  http://ofa.bo/2e4u2Qt  pic.twitter.com/TJRao05cIe,,ofa,1476977745000,2016-10-20 17:35:45
813286,0.0,0.0,0.0,Tune in at 1:55 p.m. ET to watch President Obama speak about the successes of the Affordable Care Act.  http://ofa.bo/2ekISnP ,,,1476982476000,2016-10-20 18:54:36
813286,0.0,0.0,0.0,LIVE: President Obama is in Miami talking about the progress made possible by the Affordable Care Act.  http://ofa.bo/2ekISnP ,,,1476985978000,2016-10-20 19:52:58
813286,0.0,0.0,0.0,"There's still more work to do, but let's celebrate how far we've come. pic.twitter.com/kUVWn68kJw",,,1476989222000,2016-10-20 20:47:02
813286,0.0,0.0,0.0,Stand up for the law that's helped 20 million more Americans gain health coverage. Join Team @Obamacare today: http://ofa.bo/2enxsPd ,,obamacare,1476996128000,2016-10-20 22:42:08
813286,0.0,0.0,0.0,"""Because of Obamacare, another 20 million Americans now know the financial security of health insurance."" http://www.snappytv.com/tc/3055928 ",,,1477061759000,2016-10-21 16:55:59
813286,0.0,0.0,0.0,Being able to stay on a parent's plan enables millions of young adults to make choices about their future with the security of health care. pic.twitter.com/s87tsEpUv1,,,1477068047000,2016-10-21 18:40:47
813286,0.0,0.0,0.0,Don't get tripped up by misinformation. Join the @OFA Truth Team today:  http://ofa.bo/2ePMlfI  pic.twitter.com/Nxgp87o4iq,,ofa,1477082823000,2016-10-21 22:47:03
813286,0.0,0.0,0.0,"Health care is a right, not a privilege—and #Obamacare works to protect that right for millions of Americans. pic.twitter.com/B7fO8rhggW",,,1477322473000,2016-10-24 17:21:13
813286,0.0,0.0,0.0,"Since 2010, America's uninsured rate has been cut in half. Help build on that progress—join Team #Obamacare today: http://ofa.bo/2e4wfdd ",,,1477335138000,2016-10-24 20:52:18
813286,0.0,0.0,0.0,The four-week average of jobless claims fell to the lowest level since 1973—a sign of a healthy labor market.  http://ofa.bo/2eoEgwE ,,,1477339894000,2016-10-24 22:11:34
813286,0.0,0.0,0.0,Strong policies that help working families get ahead are good for our economy. pic.twitter.com/QRRhibjZCl,,,1477344767000,2016-10-24 23:32:47
813286,0.0,0.0,0.0,Be proud of the progress we've made together—wear the mark of this movement.  http://ofa.bo/2eFUY9Z  pic.twitter.com/1Z4yJmYh4E,,,1477409118000,2016-10-25 17:25:18
813286,0.0,0.0,0.0,Don't get tripped up by misinformation. Join the @OFA Truth Team today:  http://ofa.bo/2e7FVDZ  pic.twitter.com/vwwDgFHq6A,,ofa,1477418483000,2016-10-25 20:01:23
813286,0.0,0.0,0.0,"Women, the sick, survivors—they all deserve fair treatment in our health care system. #Obamacare pic.twitter.com/G948HN7pzV",,,1477425305000,2016-10-25 21:55:05
813286,0.0,0.0,0.0,DYK: Most people can find a plan for less than $75 per month. Open enrollment starts on November 1. #GetCovered pic.twitter.com/9RGG5Pr4mb,,,1477494074000,2016-10-26 17:01:14
813286,0.0,0.0,0.0,Help protect the progress we've made in helping millions of Americans get covered. Add your name now: http://ofa.bo/2dIKiZL ,,,1477499189000,2016-10-26 18:26:29
813286,0.0,0.0,0.0,"No one's too wrapped up in pre-existing conditions to #GetCovered. 
Thanks to Obamacare, you can find a plan that meets your needs. pic.twitter.com/ZLKWSvHNk8",,,1477503219000,2016-10-26 19:33:39
813286,0.0,0.0,0.0,"This is what happens when we focus on building an economy that works for everyone, not just those at the top.  http://ofa.bo/2f890nF ",,,1477510352000,2016-10-26 21:32:32
813286,0.0,0.0,0.0,Obamacare has helped millions of Americans gain the peace of mind that comes with coverage. Show your support: http://ofa.bo/2dLT09T ,,,1477582033000,2016-10-27 17:27:13
813286,0.0,0.0,0.0,New report: Renewable energy installations are beating fossil fuel installations for the first time.  http://ofa.bo/2eUzF3x  #ActOnClimate,,,1477587876000,2016-10-27 19:04:36
813286,0.0,0.0,0.0,President Obama lays out just a few of the ways in which #Obamacare has helped millions of Americans. http://www.snappytv.com/tc/3055958 ,,,1477594515000,2016-10-27 20:55:15
813286,0.0,0.0,0.0,"If you're willing to work hard and play by the rules, you should be able to get ahead. pic.twitter.com/394hdJttgO",,,1477599855000,2016-10-27 22:24:15
813286,0.0,0.0,0.0,Climate change is happening now. Denial is dangerous.  http://ofa.bo/2efZv0y ,,,1477603911000,2016-10-27 23:31:51
813286,0.0,0.0,0.0,Don't ghost on your health and well-being—your chance to #GetCovered is coming up. Open enrollment starts November 1. pic.twitter.com/J86AESUreZ,,,1477606649000,2016-10-28 00:17:29
813286,0.0,0.0,0.0,Senate leaders should put the common good above politics—the integrity of our nation's highest court depends on it. #DoYourJob pic.twitter.com/Ie5vbg4f5D,,,1477667266000,2016-10-28 17:07:46
813286,0.0,0.0,0.0,Senate leaders' obstruction of our Supreme Court nomination process is unacceptable. Say so:  http://ofa.bo/2dP8GJo  #DoYourJob,,,1477673443000,2016-10-28 18:50:43
813286,0.0,0.0,0.0,Open enrollment begins tomorrow—make sure you and your loved ones #GetCovered. pic.twitter.com/2aak7Bt0s3,,,1477928009000,2016-10-31 16:33:29
813286,0.0,0.0,0.0,There's nothing to be scared of when searching for health insurance. Three in four people can #GetCovered for less than $75 a month. pic.twitter.com/YixI8RXOdq,,,1477933221000,2016-10-31 18:00:21
813286,0.0,0.0,0.0,"Speak up in support of quality, affordable health care for all. http://ofa.bo/2f5XyoV ",,,1477937336000,2016-10-31 19:08:56
813286,0.0,0.0,0.0,Usted y su familia merecen la tranquilidad de saber que están cubiertos. El mercado de seguros abre mañana. pic.twitter.com/9iRCkLRGZD,,,1477944727000,2016-10-31 21:12:07
813286,0.0,0.0,0.0,Lions and Tiggers and bears! Oh my! #HappyHalloween pic.twitter.com/iU4fjBhi0Y,,,1477951750000,2016-10-31 23:09:10
813286,0.0,0.0,0.0,"The Obamacare marketplace is now open. If you're uninsured, now is the time to shop for a plan and #GetCovered.  http://ofa.bo/2f9F877  pic.twitter.com/uiA1EGZylU",,,1478015649000,2016-11-01 16:54:09
813286,0.0,0.0,0.0,"With #Obamacare, people can focus on treatment for pre-existing conditions without the fear of coverage being capped or denied. #GetCovered pic.twitter.com/QqCs6K3y2v",,,1478022930000,2016-11-01 18:55:30
813286,0.0,0.0,0.0,Community organizing never goes out of style. Shop now:  http://ofa.bo/2feFszZ  pic.twitter.com/E56ofoU36i,,,1478031455000,2016-11-01 21:17:35
813286,0.0,0.0,0.0,"Thanks to #Obamacare, quality health care is available to everyone. The marketplace is now open—make sure you and your family #GetCovered. pic.twitter.com/0DDAhckcDW",,,1478099614000,2016-11-02 16:13:34
813286,0.0,0.0,0.0,Tens of millions of Americans have benefited from #Obamacare. Make sure you're one of them. #GetCovered pic.twitter.com/e1KoXcPtpU,,,1478110963000,2016-11-02 19:22:43
813286,0.0,0.0,0.0,"The positive impact of #Obamacare is undeniable, but there's one big factor holding many states back:  http://ofa.bo/2feEipF ",,,1478200129000,2016-11-03 20:08:49
813286,0.0,0.0,0.0,There are a lot of plans out there. Check your options and lock in the one that's best for you:  http://ofa.bo/2eZtYDp  #GetCovered,,,1478206956000,2016-11-03 22:02:36
813286,0.0,0.0,0.0,"The economy added 161,000 jobs in October, and wages are up 2.8 percent over the past year.  http://ofa.bo/2e8XF5N  #JobsReport",,,1478275932000,2016-11-04 17:12:12
813286,0.0,0.0,0.0,The landmark #ParisAgreement enters into force today—we must keep up the momentum to #ActOnClimate.  http://ofa.bo/2fn8oHC ,,,1478283916000,2016-11-04 19:25:16
813286,0.0,0.0,0.0,"Let's keep working to keep our economy on a better, stronger course. pic.twitter.com/bV2BVjyj7a",,,1478297774000,2016-11-04 23:16:14
813286,0.0,0.0,0.0,"In the weekly address, President Obama discusses what #Obamacare has done to improve health care.  http://ofa.bo/2ebbyAo ",,,1478360333000,2016-11-05 16:38:53
813286,0.0,0.0,0.0,"Tonight, President Obama reflects on eight years of progress. Watch the #FarewellAddress at 9 pm ET:  http://ofa.bo/2iYYkWQ  #ObamaFarewell",,,1484091854000,2017-01-11 00:44:14
813286,0.0,0.0,0.0,"Hi everybody! Back to the original handle. Is this thing still on? Michelle and I are off on a quick vacation, then we’ll get back to work.",,,1484946248000,2017-01-20 22:04:08
813286,0.0,0.0,0.0,"In the meantime, I want to hear what you're thinking about the road ahead. So share your ideas with me here: http://Obama.org ",,,1484946304000,2017-01-20 22:05:04
813286,0.0,0.0,0.0,I read letters like these every single day. It was one of the best parts of the job – hearing from you. https://nyti.ms/2jAhB2P ,,,1485108422000,2017-01-22 19:07:02
813286,0.0,0.0,0.0,"Happy Valentine’s Day, @michelleobama! Almost 28 years with you, but it always feels new. pic.twitter.com/O0UhJWoqGN",,michelleobama,1487086487000,2017-02-14 16:34:47
813286,0.0,0.0,0.0,We asked. You answered. https://medium.com/@ObamaFoundation/we-asked-and-you-answered-26de78979a64 …,,,1487360275000,2017-02-17 20:37:55
813286,0.0,0.0,0.0,Humbled to be recognized by a family with a legacy of service. Who's your #ProfileInCourage? Tell me about them:  https://www.obama.org/your-voice/  https://twitter.com/JFKLibrary/status/837318374233354248 …,,,1488468127000,2017-03-02 16:22:07
813286,0.0,0.0,0.0,"On International Women’s Day, @MichelleObama and I are inspired by all of you who embrace your power to drive change. https://twitter.com/obamafoundation/status/839584161442775040 …",,michelleobama,1489007698000,2017-03-08 22:14:58
813286,0.0,0.0,0.0,"Chuck Berry rolled over everyone who came before him – and turned up everyone who came after.  We'll miss you, Chuck.  Be good.",,,1489938683000,2017-03-19 16:51:23
813286,0.0,0.0,0.0,My heart goes out to the victims and their families in London. No act of terror can shake the strength and resilience of our British ally.,,,1490274020000,2017-03-23 14:00:20
813286,0.0,0.0,0.0,"Well said, Jimmy. That's exactly why we fought so hard for the ACA, and why we need to protect it for kids like Billy. And congratulations! https://twitter.com/jimmykimmel/status/859253161873125376 …",,,1493745566000,2017-05-02 19:19:26
813286,0.0,0.0,0.0,"We're rolling up our sleeves again, back where it all started. Join us at  http://Obama.org . https://twitter.com/obamafoundation/status/859830987198537731 …",,,1493840536000,2017-05-03 21:42:16
813286,0.0,0.0,0.0,"Happy Mother's Day to my love and partner on this journey @MichelleObama, and to all the wonderful, hardworking mothers out there.",,michelleobama,1494770476000,2017-05-14 16:01:16
813286,0.0,0.0,0.0,"Excited to hear from Sierra, Imani, Filiz, and Benedikt who are making a difference at home and abroad. See you in Berlin! https://twitter.com/obamafoundation/status/866758362658111488 …",,,1495487783000,2017-05-22 23:16:23
813286,0.0,0.0,0.0,Our hearts go out to those killed and wounded in Manchester. Americans will always stand shoulder to shoulder with the people of the UK.,,,1495558574000,2017-05-23 18:56:14
813286,0.0,0.0,0.0,"Through faith, love, and resolve the character of the people of Manchester has shown itself.  Our thoughts & prayers are with you. https://twitter.com/justinwelby/status/867738559108837377 …",,,1495721615000,2017-05-25 16:13:35
813286,0.0,0.0,0.0,Good to see my friend Prince Harry in London to discuss the work of our foundations & offer condolences to victims of the Manchester attack. https://twitter.com/kensingtonroyal/status/868418451970379776 …,,,1495890925000,2017-05-27 15:15:25
813286,0.0,0.0,0.0,Forever grateful for the service and sacrifice of all who fought to protect our freedoms and defend this country we love. pic.twitter.com/y7IQltbEz9,,,1496063356000,2017-05-29 15:09:16
813286,0.0,0.0,0.0,"On this National Gun Violence Awareness Day, let your voice be heard and show your commitment to reducing gun violence. pic.twitter.com/eXkV4WmkqA",,,1496424954000,2017-06-02 19:35:54
813286,0.0,0.0,0.0,"Of all that I've done in my life, I'm most proud to be Sasha and Malia's dad. To all those lucky enough to be a dad, Happy Father's Day! https://twitter.com/michelleobama/status/876454925131288580 …",,,1497798560000,2017-06-18 17:09:20
813286,0.0,0.0,0.0,Health care has always been about something bigger than politics: it's about the character of our country.  https://www.facebook.com/barackobama/posts/10154996557026749 …,,,1498160468000,2017-06-22 21:41:08
813286,0.0,0.0,0.0,"John McCain is an American hero & one of the bravest fighters I've ever known. Cancer doesn't know what it's up against. Give it hell, John.",,,1500511742000,2017-07-20 02:49:02
813286,0.0,0.0,0.0,"""No one is born hating another person because of the color of his skin or his background or his religion..."" pic.twitter.com/InZ58zkoAm",,,1502582769000,2017-08-13 02:06:09
813286,0.0,0.0,0.0,"""People must learn to hate, and if they can learn to hate, they can be taught to love...""",,,1502582787000,2017-08-13 02:06:27
813286,0.0,0.0,0.0,"""...For love comes more naturally to the human heart than its opposite."" - Nelson Mandela",,,1502582799000,2017-08-13 02:06:39
813286,0.0,0.0,0.0,Michelle and I are thinking of the victims and their families in Barcelona. Americans will always stand with our Spanish friends. Un abrazo.,,,1502997311000,2017-08-17 21:15:11
813286,0.0,0.0,0.0,Thank you to all the first responders and people helping each other out. That's what we do as Americans. Here's one way you can help now. https://twitter.com/redcross/status/901546157238833152 …,,,1503875663000,2017-08-28 01:14:23
813286,0.0,0.0,0.0,"To target hopeful young strivers who grew up here is wrong, because they’ve done nothing wrong. My statement:  http://www.facebook.com/barackobama/ ",,,1504637521000,2017-09-05 20:52:01
813286,0.0,0.0,0.0,Americans always answer the call.  http://OneAmericaAppeal.org  pic.twitter.com/ktEvL6s89d,,,1504825608000,2017-09-08 01:06:48
813286,0.0,0.0,0.0,Proud of these McKinley Tech students—inspiring young minds that make me hopeful about our future. pic.twitter.com/nqYC1mjjTB,,,1504906463000,2017-09-08 23:34:23
813286,0.0,0.0,0.0,We remember everyone we lost on 9/11 and honor all who defend our country and our ideals. No act of terror will ever change who we are.,,,1505143971000,2017-09-11 17:32:51
813286,0.0,0.0,0.0,Michelle and I want the @ObamaFoundation to inspire and empower people to change the world. Here's how we're getting started this fall. https://twitter.com/obamafoundation/status/907938000113467392 …,,obamafoundation,1505311739000,2017-09-13 16:08:59
813286,0.0,0.0,0.0,"Coding is important – and fun. @CSforAll, thanks for your work to make sure every kid can compete in a high-tech, global economy. https://twitter.com/csforall/status/909870350690865152 …",,csforall,1505765278000,2017-09-18 22:07:58
813286,0.0,0.0,0.0,Thinking about our neighbors in Mexico and all our Mexican-American friends tonight. Cuidense mucho y un fuerte abrazo para todos.,,,1505874652000,2017-09-20 04:30:52
813286,0.0,0.0,0.0,"Prosecutor, soldier, family man, citizen. Beau made us want to be better. What a legacy to leave. What a testament to @JoeBiden. https://twitter.com/joebiden/status/912459460316188673 …",,joebiden,1506382596000,2017-09-26 01:36:36
