user_id,retweet_count,retweeted,favorite_count,text,hashtags,mentions,created_at,created_str
44196397,0.0,0.0,0.0,Sleeving SN2 dome in the high bay pic.twitter.com/zdRuOgd8xz,,,1583225746000,2020-03-03 09:55:46
44196397,0.0,0.0,0.0,"No matter what, we need to pressurize the production system. Rocket design is relatively easy, making one is hard, making many is extremely hard. Manufacturing is underrated.",,teslarati,1583231975000,2020-03-03 11:39:35
44196397,0.0,0.0,0.0,Bernie’s tax rate is 0.2% too high! pic.twitter.com/ESAqAYl9xB,,,1583232217000,2020-03-03 11:43:37
44196397,0.0,0.0,0.0,Mad respect for the makers of things,,,1583234672000,2020-03-03 12:24:32
44196397,0.0,0.0,0.0,"True. Oddly, those who complained didn’t actually order FSD. Perhaps they weren’t aware that the computer is upgraded for free if the FSD option is ordered even after delivery.",,"sofiaan,tesla",1583345925000,2020-03-04 19:18:45
44196397,0.0,0.0,0.0,"Cool, we’re tracking to release more FSD features later this month",,"erdayastronaut,sofiaan,tesla",1583346048000,2020-03-04 19:20:48
44196397,0.0,0.0,0.0,We’re making progress. Improved rules are going through the EU standards committees. Hopefully better in a few months.,,"justpaulinelol,erdayastronaut,sofiaan,tesla",1583346222000,2020-03-04 19:23:42
44196397,0.0,0.0,0.0,💕,,sciguyspace,1583347705000,2020-03-04 19:48:25
44196397,0.0,0.0,0.0,"Also, when tech is new, catalog engineering isn’t possible, as there is no catalog. Has to be first principles.",,chrisdungeon,1583352234000,2020-03-04 21:03:54
44196397,0.0,0.0,0.0,Raising art to new heights,,tesla,1583442090000,2020-03-05 22:01:30
44196397,0.0,0.0,0.0,The coronavirus panic is dumb,,,1583527359000,2020-03-06 21:42:39
44196397,0.0,0.0,0.0,Final Dragon Version 1 mission tonight https://twitter.com/SpaceX/status/1236035557785923585 …,,,1583547913000,2020-03-07 03:25:13
44196397,0.0,0.0,0.0,Rocket will land in highest winds ever at Cape Canaveral tonight. This is intentional envelope expansion.,,,1583548138000,2020-03-07 03:28:58
44196397,0.0,0.0,0.0,"Recent missed landing (at sea) was due to incorrect wind data. If this (land) landing fails, it will most likely be for a different reason.",,alejandro_debh,1583548337000,2020-03-07 03:32:17
44196397,0.0,0.0,0.0,Envelope expanded https://twitter.com/SpaceX/status/1236154652447535104 …,,,1583557667000,2020-03-07 06:07:47
44196397,0.0,0.0,0.0,Accurate https://twitter.com/SciGuySpace/status/1235559280540966913 …,,,1583571684000,2020-03-07 10:01:24
44196397,0.0,0.0,0.0,Yeah,,cosmicdatabase,1583572223000,2020-03-07 10:10:23
44196397,0.0,0.0,0.0,"@HardcoreHistory Thanks for taking us through this today. Hopefully, such horrors will never again be repeated in reality.",,"war_remains,hardcorehistory",1583635084000,2020-03-08 03:38:04
44196397,0.0,0.0,0.0,"Virality of C19 is overstated due to conflating diagnosis date with contraction date & over-extrapolating exponential growth, which is never what happens in reality. Keep extrapolating & virus will exceed mass of known universe!",,fxzzonthebeat,1583653226000,2020-03-08 08:40:26
44196397,0.0,0.0,0.0,"Fatality rate also greatly overstated. Because there are so few test kits, those who die with respiratory symptoms are tested for C19, but those with minor symptoms are usually not. Prevalence of coronaviruses & other colds in general population is very high!",,fxzzonthebeat,1583653486000,2020-03-08 08:44:46
44196397,0.0,0.0,0.0,"Yeah, that’s a great one",,lexfridman,1583654969000,2020-03-08 09:09:29
44196397,0.0,0.0,0.0,Ships with a lot of people & limited medical facilities are a serious issue,,"ppathole,fxzzonthebeat",1583655485000,2020-03-08 09:18:05
44196397,0.0,0.0,0.0,Memes are powerful,,evafoxu,1583703625000,2020-03-08 22:40:25
44196397,0.0,0.0,0.0,He studied the blade,,nypost,1583709094000,2020-03-09 00:11:34
44196397,0.0,0.0,0.0, pic.twitter.com/DjlSRQi4nI,,mrebuzz,1583709251000,2020-03-09 00:14:11
44196397,0.0,0.0,0.0,SN2 (with thrust puck) passed cryo pressure & engine thrust load tests late last night,,erdayastronaut,1583779632000,2020-03-09 19:47:12
44196397,0.0,0.0,0.0,"Static fire & short flights with SN3, longer flights with SN4, but spooling up the whole Starship/Raptor production line is really what matters",,"nextspaceflight,erdayastronaut",1583779822000,2020-03-09 19:50:22
44196397,0.0,0.0,0.0,"Market was bit high anyway, so due for a correction",,"techmeme,yunli626",1583785819000,2020-03-09 21:30:19
44196397,0.0,0.0,0.0,"Congratulations Tesla team on making our 1,000,000th car!! pic.twitter.com/5M99a9LLQi",,,1583807541000,2020-03-10 03:32:21
44196397,0.0,0.0,0.0,Choc milk is even better than people remember. It’s incredible.,,nichegamer,1583808707000,2020-03-10 03:51:47
44196397,0.0,0.0,0.0,Ben & Jerry’s cookie dough is also next-level. Can’t have that in the house. It’s too good!,,nichegamer,1583812993000,2020-03-10 05:03:13
44196397,0.0,0.0,0.0,Coachella should postpone itself until it stops sucking,,,1583813653000,2020-03-10 05:14:13
44196397,0.0,0.0,0.0,Too much corporate sponsorship killed the vibe,,,1583814133000,2020-03-10 05:22:13
44196397,0.0,0.0,0.0,Was good maybe 5 or 6 years ago when you could wonder around & find great unknown bands,,,1583814385000,2020-03-10 05:26:25
44196397,0.0,0.0,0.0,🤔,,trevorcochran2,1583814574000,2020-03-10 05:29:34
44196397,0.0,0.0,0.0,Busted 🤣🤣,,djslimeball,1583814773000,2020-03-10 05:32:53
44196397,0.0,0.0,0.0,Lucent Dossier in 2011 & I think I saw @Grimezsz in 2012 but didn’t realize who it was until later,,"kristennetten,grimezsz",1583815475000,2020-03-10 05:44:35
44196397,0.0,0.0,0.0,Tesla should have a mega rave cave under the Berlin Gigafatory,,,1583815796000,2020-03-10 05:49:56
44196397,0.0,0.0,0.0,"Ok fine, that was good haha",,coachella,1583816082000,2020-03-10 05:54:42
44196397,0.0,0.0,0.0,"Yes, for now",,"flcnhvy,coachella",1583816987000,2020-03-10 06:09:47
44196397,0.0,0.0,0.0,Haha true,,thirdrowtesla,1583818192000,2020-03-10 06:29:52
44196397,0.0,0.0,0.0,And Rammstein,,balabushkafury,1583819159000,2020-03-10 06:45:59
44196397,0.0,0.0,0.0,✌️,,"jaden,coachella",1583819403000,2020-03-10 06:50:03
44196397,0.0,0.0,0.0,Definitely,,"_sear_,balabushkafury",1583819537000,2020-03-10 06:52:17
