_index,_type,_id,_score,_source.id,_source.twittos_a,_source.interaction,_source.twittos_b,_source.source
"twitter_interaction","_doc","7566595918328668171240467836885020672","1","7566595918328668171240467836885020672","756659591832866817","follow","1240467836885020672",""
"twitter_interaction","_doc","7566595918328668171678387254","1","7566595918328668171678387254","756659591832866817","follow","1678387254",""
"twitter_interaction","_doc","756659591832866817444865959","1","756659591832866817444865959","756659591832866817","follow","444865959",""
"twitter_interaction","_doc","75665959183286681714118735","1","75665959183286681714118735","756659591832866817","follow","14118735",""
"twitter_interaction","_doc","756659591832866817860257290519183360","1","756659591832866817860257290519183360","756659591832866817","follow","860257290519183360",""
"twitter_interaction","_doc","756659591832866817328477056","1","756659591832866817328477056","756659591832866817","follow","328477056",""
"twitter_interaction","_doc","75665959183286681733267384","1","75665959183286681733267384","756659591832866817","follow","33267384",""
"twitter_interaction","_doc","75665959183286681768201673","1","75665959183286681768201673","756659591832866817","follow","68201673",""
"twitter_interaction","_doc","756659591832866817111197664","1","756659591832866817111197664","756659591832866817","follow","111197664",""
"twitter_interaction","_doc","7566595918328668171120744567773585408","1","7566595918328668171120744567773585408","756659591832866817","follow","1120744567773585408",""
"twitter_interaction","_doc","75665959183286681715845029","1","75665959183286681715845029","756659591832866817","follow","15845029",""
"twitter_interaction","_doc","7566595918328668171228313850723782656","1","7566595918328668171228313850723782656","756659591832866817","follow","1228313850723782656",""
"twitter_interaction","_doc","7566595918328668171217890818729492482","1","7566595918328668171217890818729492482","756659591832866817","follow","1217890818729492482",""
"twitter_interaction","_doc","75665959183286681715255602","1","75665959183286681715255602","756659591832866817","follow","15255602",""
"twitter_interaction","_doc","75665959183286681768752979","1","75665959183286681768752979","756659591832866817","follow","68752979",""
"twitter_interaction","_doc","2499737527764156138","1","2499737527764156138","2499737527","follow","764156138",""
"twitter_interaction","_doc","3331226285764156138","1","3331226285764156138","3331226285","follow","764156138",""
"twitter_interaction","_doc","25606049764156138","1","25606049764156138","25606049","follow","764156138",""
"twitter_interaction","_doc","861702441569361920764156138","1","861702441569361920764156138","861702441569361920","follow","764156138",""
"twitter_interaction","_doc","987272820232196096764156138","1","987272820232196096764156138","987272820232196096","follow","764156138",""
"twitter_interaction","_doc","624894172764156138","1","624894172764156138","624894172","follow","764156138",""
"twitter_interaction","_doc","3019173125764156138","1","3019173125764156138","3019173125","follow","764156138",""
"twitter_interaction","_doc","1206634376777412610764156138","1","1206634376777412610764156138","1206634376777412610","follow","764156138",""
"twitter_interaction","_doc","1464972278764156138","1","1464972278764156138","1464972278","follow","764156138",""
"twitter_interaction","_doc","1202376776107876352764156138","1","1202376776107876352764156138","1202376776107876352","follow","764156138",""
"twitter_interaction","_doc","2289920488764156138","1","2289920488764156138","2289920488","follow","764156138",""
"twitter_interaction","_doc","19358402764156138","1","19358402764156138","19358402","follow","764156138",""
"twitter_interaction","_doc","123855102764156138","1","123855102764156138","123855102","follow","764156138",""
"twitter_interaction","_doc","481621804764156138","1","481621804764156138","481621804","follow","764156138",""
"twitter_interaction","_doc","900460381474365440764156138","1","900460381474365440764156138","900460381474365440","follow","764156138",""
"twitter_interaction","_doc","14512581764156138","1","14512581764156138","14512581","follow","764156138",""
"twitter_interaction","_doc","1100080640995672064764156138","1","1100080640995672064764156138","1100080640995672064","follow","764156138",""
"twitter_interaction","_doc","2456534122764156138","1","2456534122764156138","2456534122","follow","764156138",""
"twitter_interaction","_doc","277315393764156138","1","277315393764156138","277315393","follow","764156138",""
"twitter_interaction","_doc","1033034002112958464764156138","1","1033034002112958464764156138","1033034002112958464","follow","764156138",""
"twitter_interaction","_doc","764156138954178818","1","764156138954178818","764156138","follow","954178818",""
"twitter_interaction","_doc","7641561382789714976","1","7641561382789714976","764156138","follow","2789714976",""
"twitter_interaction","_doc","76415613870537767","1","76415613870537767","764156138","follow","70537767",""
"twitter_interaction","_doc","764156138927599317858349058","1","764156138927599317858349058","764156138","follow","927599317858349058",""
"twitter_interaction","_doc","76415613819052248","1","76415613819052248","764156138","follow","19052248",""
"twitter_interaction","_doc","76415613870837868","1","76415613870837868","764156138","follow","70837868",""
"twitter_interaction","_doc","764156138104508099","1","764156138104508099","764156138","follow","104508099",""
"twitter_interaction","_doc","764156138752928302835372032","1","764156138752928302835372032","764156138","follow","752928302835372032",""
"twitter_interaction","_doc","764156138183651111","1","764156138183651111","764156138","follow","183651111",""
"twitter_interaction","_doc","76415613845879214","1","76415613845879214","764156138","follow","45879214",""
"twitter_interaction","_doc","76415613818481050","1","76415613818481050","764156138","follow","18481050",""
"twitter_interaction","_doc","76415613821080329","1","76415613821080329","764156138","follow","21080329",""
"twitter_interaction","_doc","764156138991855419688718337","1","764156138991855419688718337","764156138","follow","991855419688718337",""
"twitter_interaction","_doc","764156138950230052","1","764156138950230052","764156138","follow","950230052",""
"twitter_interaction","_doc","76415613873253183","1","76415613873253183","764156138","follow","73253183",""
"twitter_interaction","_doc","7641561382704694576","1","7641561382704694576","764156138","follow","2704694576",""
"twitter_interaction","_doc","764156138154237207","1","764156138154237207","764156138","follow","154237207",""
"twitter_interaction","_doc","76415613815317259","1","76415613815317259","764156138","follow","15317259",""
"twitter_interaction","_doc","764156138216857191","1","764156138216857191","764156138","follow","216857191",""
"twitter_interaction","_doc","764156138716886258140651521","1","764156138716886258140651521","764156138","follow","716886258140651521",""
"twitter_interaction","_doc","11348114919164430","1","11348114919164430","113481149","follow","19164430",""
"twitter_interaction","_doc","80656061421053542519164430","1","80656061421053542519164430","806560614210535425","follow","19164430",""
"twitter_interaction","_doc","4984843819164430","1","4984843819164430","49848438","follow","19164430",""
"twitter_interaction","_doc","5558751619164430","1","5558751619164430","55587516","follow","19164430",""
"twitter_interaction","_doc","1255635219164430","1","1255635219164430","12556352","follow","19164430",""
"twitter_interaction","_doc","75871116099258777619164430","1","75871116099258777619164430","758711160992587776","follow","19164430",""
"twitter_interaction","_doc","265988167919164430","1","265988167919164430","2659881679","follow","19164430",""
"twitter_interaction","_doc","122668957815482368019164430","1","122668957815482368019164430","1226689578154823680","follow","19164430",""
"twitter_interaction","_doc","2835068119164430","1","2835068119164430","28350681","follow","19164430",""
"twitter_interaction","_doc","124130824662912614919164430","1","124130824662912614919164430","1241308246629126149","follow","19164430",""
"twitter_interaction","_doc","82442237744243916819164430","1","82442237744243916819164430","824422377442439168","follow","19164430",""
"twitter_interaction","_doc","1389371219164430","1","1389371219164430","13893712","follow","19164430",""
"twitter_interaction","_doc","2010997319164430","1","2010997319164430","20109973","follow","19164430",""
"twitter_interaction","_doc","52299045319164430","1","52299045319164430","522990453","follow","19164430",""
"twitter_interaction","_doc","26374382319164430","1","26374382319164430","263743823","follow","19164430",""
"twitter_interaction","_doc","2832734919164430","1","2832734919164430","28327349","follow","19164430",""
"twitter_interaction","_doc","82224671316344422519164430","1","82224671316344422519164430","822246713163444225","follow","19164430",""
"twitter_interaction","_doc","25072542819164430","1","25072542819164430","250725428","follow","19164430",""
"twitter_interaction","_doc","3077867119164430","1","3077867119164430","30778671","follow","19164430",""
"twitter_interaction","_doc","147319996319164430","1","147319996319164430","1473199963","follow","19164430",""
"twitter_interaction","_doc","19164430113481149","1","19164430113481149","19164430","follow","113481149",""
"twitter_interaction","_doc","19164430831279407088148480","1","19164430831279407088148480","19164430","follow","831279407088148480",""
"twitter_interaction","_doc","1916443015075846","1","1916443015075846","19164430","follow","15075846",""
"twitter_interaction","_doc","191644302659881679","1","191644302659881679","19164430","follow","2659881679",""
"twitter_interaction","_doc","1916443023609856","1","1916443023609856","19164430","follow","23609856",""
"twitter_interaction","_doc","1916443020109973","1","1916443020109973","19164430","follow","20109973",""
"twitter_interaction","_doc","1916443024029533","1","1916443024029533","19164430","follow","24029533",""
"twitter_interaction","_doc","19164430993301872751529984","1","19164430993301872751529984","19164430","follow","993301872751529984",""
"twitter_interaction","_doc","1916443028327349","1","1916443028327349","19164430","follow","28327349",""
"twitter_interaction","_doc","191644302987671552","1","191644302987671552","19164430","follow","2987671552",""
"twitter_interaction","_doc","1916443039155029","1","1916443039155029","19164430","follow","39155029",""
"twitter_interaction","_doc","19164430394087611","1","19164430394087611","19164430","follow","394087611",""
"twitter_interaction","_doc","191644301191144953012862976","1","191644301191144953012862976","19164430","follow","1191144953012862976",""
"twitter_interaction","_doc","19164430449569260","1","19164430449569260","19164430","follow","449569260",""
"twitter_interaction","_doc","19164430209599290","1","19164430209599290","19164430","follow","209599290",""
"twitter_interaction","_doc","19164430217321668","1","19164430217321668","19164430","follow","217321668",""
"twitter_interaction","_doc","1916443062575859","1","1916443062575859","19164430","follow","62575859",""
"twitter_interaction","_doc","191644301221032463528493056","1","191644301221032463528493056","19164430","follow","1221032463528493056",""
"twitter_interaction","_doc","191644302397189026","1","191644302397189026","19164430","follow","2397189026",""
"twitter_interaction","_doc","191644301035598861996253185","1","191644301035598861996253185","19164430","follow","1035598861996253185",""
"twitter_interaction","_doc","5031096001435538364","1","5031096001435538364","503109600","follow","1435538364",""
"twitter_interaction","_doc","9880683541435538364","1","9880683541435538364","988068354","follow","1435538364",""
"twitter_interaction","_doc","48702308541435538364","1","48702308541435538364","4870230854","follow","1435538364",""
"twitter_interaction","_doc","9970330837474877441435538364","1","9970330837474877441435538364","997033083747487744","follow","1435538364",""
"twitter_interaction","_doc","1899402361435538364","1","1899402361435538364","189940236","follow","1435538364",""
"twitter_interaction","_doc","2364878881435538364","1","2364878881435538364","236487888","follow","1435538364",""
"twitter_interaction","_doc","253206391435538364","1","253206391435538364","25320639","follow","1435538364",""
"twitter_interaction","_doc","8650957974314270751435538364","1","8650957974314270751435538364","865095797431427075","follow","1435538364",""
"twitter_interaction","_doc","9898953463513743381435538364","1","9898953463513743381435538364","989895346351374338","follow","1435538364",""
"twitter_interaction","_doc","7557327619614351361435538364","1","7557327619614351361435538364","755732761961435136","follow","1435538364",""
"twitter_interaction","_doc","8265371841435538364","1","8265371841435538364","826537184","follow","1435538364",""
"twitter_interaction","_doc","13560928681435538364","1","13560928681435538364","1356092868","follow","1435538364",""
"twitter_interaction","_doc","8330223917270548481435538364","1","8330223917270548481435538364","833022391727054848","follow","1435538364",""
"twitter_interaction","_doc","5137049921435538364","1","5137049921435538364","513704992","follow","1435538364",""
"twitter_interaction","_doc","8674867820355993601435538364","1","8674867820355993601435538364","867486782035599360","follow","1435538364",""
"twitter_interaction","_doc","23278739121435538364","1","23278739121435538364","2327873912","follow","1435538364",""
"twitter_interaction","_doc","833128981435538364","1","833128981435538364","83312898","follow","1435538364",""
"twitter_interaction","_doc","5570466031435538364","1","5570466031435538364","557046603","follow","1435538364",""
"twitter_interaction","_doc","9544144211864616961435538364","1","9544144211864616961435538364","954414421186461696","follow","1435538364",""
"twitter_interaction","_doc","8369602450795069451435538364","1","8369602450795069451435538364","836960245079506945","follow","1435538364",""
"twitter_interaction","_doc","1435538364838442531599704065","1","1435538364838442531599704065","1435538364","follow","838442531599704065",""
"twitter_interaction","_doc","1435538364884641961893867524","1","1435538364884641961893867524","1435538364","follow","884641961893867524",""
"twitter_interaction","_doc","1435538364503109600","1","1435538364503109600","1435538364","follow","503109600",""
"twitter_interaction","_doc","143553836436529101","1","143553836436529101","1435538364","follow","36529101",""
"twitter_interaction","_doc","1435538364791249544801554432","1","1435538364791249544801554432","1435538364","follow","791249544801554432",""
"twitter_interaction","_doc","14355383643945784187","1","14355383643945784187","1435538364","follow","3945784187",""
"twitter_interaction","_doc","1435538364988068354","1","1435538364988068354","1435538364","follow","988068354",""
"twitter_interaction","_doc","1435538364934129658785910789","1","1435538364934129658785910789","1435538364","follow","934129658785910789",""
"twitter_interaction","_doc","14355383641189952636788731904","1","14355383641189952636788731904","1435538364","follow","1189952636788731904",""
"twitter_interaction","_doc","143553836456561449","1","143553836456561449","1435538364","follow","56561449",""
"twitter_interaction","_doc","1435538364878247600096509952","1","1435538364878247600096509952","1435538364","follow","878247600096509952",""
"twitter_interaction","_doc","14355383642908170952","1","14355383642908170952","1435538364","follow","2908170952",""
"twitter_interaction","_doc","1435538364823575687667871744","1","1435538364823575687667871744","1435538364","follow","823575687667871744",""
"twitter_interaction","_doc","143553836483312898","1","143553836483312898","1435538364","follow","83312898",""
"twitter_interaction","_doc","14355383642433809974","1","14355383642433809974","1435538364","follow","2433809974",""
"twitter_interaction","_doc","1435538364897907639538941952","1","1435538364897907639538941952","1435538364","follow","897907639538941952",""
"twitter_interaction","_doc","1435538364951753172141428736","1","1435538364951753172141428736","1435538364","follow","951753172141428736",""
"twitter_interaction","_doc","14355383644870230854","1","14355383644870230854","1435538364","follow","4870230854",""
"twitter_interaction","_doc","14355383641060487274","1","14355383641060487274","1435538364","follow","1060487274",""
"twitter_interaction","_doc","1435538364432895323","1","1435538364432895323","1435538364","follow","432895323",""
"twitter_interaction","_doc","115828342527671091246123522","1","115828342527671091246123522","1158283425276710912","follow","46123522",""
"twitter_interaction","_doc","124103221252447846546123522","1","124103221252447846546123522","1241032212524478465","follow","46123522",""
"twitter_interaction","_doc","121930994535673856146123522","1","121930994535673856146123522","1219309945356738561","follow","46123522",""
"twitter_interaction","_doc","90756238478873804846123522","1","90756238478873804846123522","907562384788738048","follow","46123522",""
"twitter_interaction","_doc","77551944817852416046123522","1","77551944817852416046123522","775519448178524160","follow","46123522",""
"twitter_interaction","_doc","116169255718688358446123522","1","116169255718688358446123522","1161692557186883584","follow","46123522",""
"twitter_interaction","_doc","106242637160617164846123522","1","106242637160617164846123522","1062426371606171648","follow","46123522",""
"twitter_interaction","_doc","119949069614885683346123522","1","119949069614885683346123522","1199490696148856833","follow","46123522",""
"twitter_interaction","_doc","119264643855310438446123522","1","119264643855310438446123522","1192646438553104384","follow","46123522",""
"twitter_interaction","_doc","53181033646123522","1","53181033646123522","531810336","follow","46123522",""
"twitter_interaction","_doc","48947207646123522","1","48947207646123522","489472076","follow","46123522",""
"twitter_interaction","_doc","1819489746123522","1","1819489746123522","18194897","follow","46123522",""
"twitter_interaction","_doc","21027653046123522","1","21027653046123522","210276530","follow","46123522",""
"twitter_interaction","_doc","7128533746123522","1","7128533746123522","71285337","follow","46123522",""
"twitter_interaction","_doc","334210429046123522","1","334210429046123522","3342104290","follow","46123522",""
"twitter_interaction","_doc","50147124246123522","1","50147124246123522","501471242","follow","46123522",""
"twitter_interaction","_doc","406887485846123522","1","406887485846123522","4068874858","follow","46123522",""
"twitter_interaction","_doc","121792153696074547346123522","1","121792153696074547346123522","1217921536960745473","follow","46123522",""
"twitter_interaction","_doc","30481431046123522","1","30481431046123522","304814310","follow","46123522",""
"twitter_interaction","_doc","113374717222508544246123522","1","113374717222508544246123522","1133747172225085442","follow","46123522",""
"twitter_interaction","_doc","46123522152085055","1","46123522152085055","46123522","follow","152085055",""
"twitter_interaction","_doc","461235224452285597","1","461235224452285597","46123522","follow","4452285597",""
"twitter_interaction","_doc","4612352287210710","1","4612352287210710","46123522","follow","87210710",""
"twitter_interaction","_doc","46123522282057453","1","46123522282057453","46123522","follow","282057453",""
"twitter_interaction","_doc","4612352235811221","1","4612352235811221","46123522","follow","35811221",""
"twitter_interaction","_doc","4612352255253922","1","4612352255253922","46123522","follow","55253922",""
"twitter_interaction","_doc","4612352216102081","1","4612352216102081","46123522","follow","16102081",""
"twitter_interaction","_doc","461235222752612028","1","461235222752612028","46123522","follow","2752612028",""
"twitter_interaction","_doc","46123522211758531","1","46123522211758531","46123522","follow","211758531",""
"twitter_interaction","_doc","46123522379717964","1","46123522379717964","46123522","follow","379717964",""
"twitter_interaction","_doc","46123522330687325","1","46123522330687325","46123522","follow","330687325",""
"twitter_interaction","_doc","4612352237656289","1","4612352237656289","46123522","follow","37656289",""
"twitter_interaction","_doc","461235222238483979","1","461235222238483979","46123522","follow","2238483979",""
"twitter_interaction","_doc","46123522229679753","1","46123522229679753","46123522","follow","229679753",""
"twitter_interaction","_doc","46123522184868723","1","46123522184868723","46123522","follow","184868723",""
"twitter_interaction","_doc","461235221101211580","1","461235221101211580","46123522","follow","1101211580",""
"twitter_interaction","_doc","4612352274262347","1","4612352274262347","46123522","follow","74262347",""
"twitter_interaction","_doc","461235221722995995","1","461235221722995995","46123522","follow","1722995995",""
"twitter_interaction","_doc","4612352214304462","1","4612352214304462","46123522","follow","14304462",""
"twitter_interaction","_doc","461235222596567771","1","461235222596567771","46123522","follow","2596567771",""
"twitter_interaction","_doc","770396632064065536173861686","1","770396632064065536173861686","770396632064065536","follow","173861686",""
"twitter_interaction","_doc","1949677652173861686","1","1949677652173861686","1949677652","follow","173861686",""
"twitter_interaction","_doc","211259958173861686","1","211259958173861686","211259958","follow","173861686",""
"twitter_interaction","_doc","1240286048304926721173861686","1","1240286048304926721173861686","1240286048304926721","follow","173861686",""
"twitter_interaction","_doc","36655205173861686","1","36655205173861686","36655205","follow","173861686",""
"twitter_interaction","_doc","245336295173861686","1","245336295173861686","245336295","follow","173861686",""
"twitter_interaction","_doc","1311392659173861686","1","1311392659173861686","1311392659","follow","173861686",""
"twitter_interaction","_doc","3039428686173861686","1","3039428686173861686","3039428686","follow","173861686",""
"twitter_interaction","_doc","86033862173861686","1","86033862173861686","86033862","follow","173861686",""
"twitter_interaction","_doc","116938046173861686","1","116938046173861686","116938046","follow","173861686",""
"twitter_interaction","_doc","2737720066173861686","1","2737720066173861686","2737720066","follow","173861686",""
"twitter_interaction","_doc","17385685173861686","1","17385685173861686","17385685","follow","173861686",""
"twitter_interaction","_doc","1197551408146460672173861686","1","1197551408146460672173861686","1197551408146460672","follow","173861686",""
