_index,_type,_id,_score,_source.id,_source.twittos_a,_source.interaction,_source.twittos_b,_source.source
"twitter_interaction","_doc","124349856360423014471502501376358279","1","124349856360423014471502501376358279","71502501","converse","376358279","1243498563604230144"
"twitter_interaction","_doc","1243497748021862400160162245824733117","1","1243497748021862400160162245824733117","1601622458","converse","24733117","1243498563608461312"
"twitter_interaction","_doc","1243497748021862400160162245825073877","1","1243497748021862400160162245825073877","1601622458","converse","25073877","1243498563608461312"
"twitter_interaction","_doc","1243498552413900803762154052888489564725288961","1","1243498552413900803762154052888489564725288961","762154052","converse","888489564725288961","1243498552413900803"
"twitter_interaction","_doc","124349855032086118611540946723625082893131144855","1","124349855032086118611540946723625082893131144855","1154094672362508289","converse","3131144855","1243498550320861186"
"twitter_interaction","_doc","1242538471107018752812755262827556878","1","1242538471107018752812755262827556878","81275526","converse","2827556878","1243498549733666816"
"twitter_interaction","_doc","1242538471107018752812755262893219468","1","1242538471107018752812755262893219468","81275526","converse","2893219468","1243498549733666816"
"twitter_interaction","_doc","12432159898708623361168611088533004294878247600096509952","1","12432159898708623361168611088533004294878247600096509952","1168611088533004294","converse","878247600096509952","1243498543282864130"
"twitter_interaction","_doc","124335971544415027239008119785583894","1","124335971544415027239008119785583894","390081197","converse","85583894","1243498539671523328"
"twitter_interaction","_doc","1243498535607308288109721820959228313617463","1","1243498535607308288109721820959228313617463","1097218209592283136","converse","17463","1243498535607308288"
"twitter_interaction","_doc","1243498534378311680190070820719701628","1","1243498534378311680190070820719701628","1900708207","converse","19701628","1243498534378311680"
"twitter_interaction","_doc","1243498535825420289767989286759251","1","1243498535825420289767989286759251","767989286","converse","759251","1243498535825420289"
"twitter_interaction","_doc","12434985358254202897679892862836421","1","12434985358254202897679892862836421","767989286","converse","2836421","1243498535825420289"
"twitter_interaction","_doc","124349853582542028976798928614173315","1","124349853582542028976798928614173315","767989286","converse","14173315","1243498535825420289"
"twitter_interaction","_doc","124349853582542028976798928628785486","1","124349853582542028976798928628785486","767989286","converse","28785486","1243498535825420289"
"twitter_interaction","_doc","124349853582542028976798928615012486","1","124349853582542028976798928615012486","767989286","converse","15012486","1243498535825420289"
"twitter_interaction","_doc","124349853644199117118630472722793491059769344","1","124349853644199117118630472722793491059769344","18630472","converse","722793491059769344","1243498536441991171"
"twitter_interaction","_doc","12434985364419911711863047216581604","1","12434985364419911711863047216581604","18630472","converse","16581604","1243498536441991171"
"twitter_interaction","_doc","124349853644199117118630472813286","1","124349853644199117118630472813286","18630472","converse","813286","1243498536441991171"
"twitter_interaction","_doc","124349853644199117118630472138203134","1","124349853644199117118630472138203134","18630472","converse","138203134","1243498536441991171"
"twitter_interaction","_doc","12434985364419911711863047217494010","1","12434985364419911711863047217494010","18630472","converse","17494010","1243498536441991171"
