_index,_type,_id,_score,_source.id,_source.twittos_a,_source.interaction,_source.twittos_b,_source.source
"twitter_interaction","_doc","1558884254826176219","1","1558884254826176219","155888425","follow","4826176219",""
"twitter_interaction","_doc","12758581862310636545","1","12758581862310636545","1275858186","follow","2310636545",""
"twitter_interaction","_doc","23106365453524637681","1","23106365453524637681","2310636545","follow","3524637681",""
"twitter_interaction","_doc","2310636545583305276","1","2310636545583305276","2310636545","follow","583305276",""
"twitter_interaction","_doc","1196919661385912322797830454250500096","1","1196919661385912322797830454250500096","1196919661385912322","follow","797830454250500096",""
"twitter_interaction","_doc","783632650439360512797830454250500096","1","783632650439360512797830454250500096","783632650439360512","follow","797830454250500096",""
"twitter_interaction","_doc","7978304542505000961211597243448320002","1","7978304542505000961211597243448320002","797830454250500096","follow","1211597243448320002",""
"twitter_interaction","_doc","7978304542505000961238203915058974722","1","7978304542505000961238203915058974722","797830454250500096","follow","1238203915058974722",""
"twitter_interaction","_doc","2310636545579171709","1","2310636545579171709","2310636545","follow","579171709",""
"twitter_interaction","_doc","5791717091184544229571338241","1","5791717091184544229571338241","579171709","follow","1184544229571338241",""
"twitter_interaction","_doc","516845050579171709","1","516845050579171709","516845050","follow","579171709",""
"twitter_interaction","_doc","5791717092310636545","1","5791717092310636545","579171709","follow","2310636545",""
"twitter_interaction","_doc","3240522264889921675","1","3240522264889921675","324052226","follow","4889921675",""
"twitter_interaction","_doc","7242556624889921675","1","7242556624889921675","724255662","follow","4889921675",""
"twitter_interaction","_doc","15375045244889921675","1","15375045244889921675","1537504524","follow","4889921675",""
"twitter_interaction","_doc","8369398962123735084889921675","1","8369398962123735084889921675","836939896212373508","follow","4889921675",""
"twitter_interaction","_doc","8220849302514769924889921675","1","8220849302514769924889921675","822084930251476992","follow","4889921675",""
"twitter_interaction","_doc","14778237424889921675","1","14778237424889921675","1477823742","follow","4889921675",""
"twitter_interaction","_doc","4889921675819538307822583808","1","4889921675819538307822583808","4889921675","follow","819538307822583808",""
"twitter_interaction","_doc","48899216751140157928961277952","1","48899216751140157928961277952","4889921675","follow","1140157928961277952",""
"twitter_interaction","_doc","4889921675579171709","1","4889921675579171709","4889921675","follow","579171709",""
"twitter_interaction","_doc","48899216753390937060","1","48899216753390937060","4889921675","follow","3390937060",""
"twitter_interaction","_doc","48899216751459929276","1","48899216751459929276","4889921675","follow","1459929276",""
"twitter_interaction","_doc","4889921675401966166","1","4889921675401966166","4889921675","follow","401966166",""
"twitter_interaction","_doc","4889921675581925284","1","4889921675581925284","4889921675","follow","581925284",""
"twitter_interaction","_doc","12340732559436636181140157928961277952","1","12340732559436636181140157928961277952","1234073255943663618","follow","1140157928961277952",""
"twitter_interaction","_doc","12381555297692180501140157928961277952","1","12381555297692180501140157928961277952","1238155529769218050","follow","1140157928961277952",""
"twitter_interaction","_doc","12383647057118904341140157928961277952","1","12383647057118904341140157928961277952","1238364705711890434","follow","1140157928961277952",""
"twitter_interaction","_doc","11838131108234117141140157928961277952","1","11838131108234117141140157928961277952","1183813110823411714","follow","1140157928961277952",""
"twitter_interaction","_doc","11804165775371141131140157928961277952","1","11804165775371141131140157928961277952","1180416577537114113","follow","1140157928961277952",""
"twitter_interaction","_doc","12381955528709488641214235650683105280","1","12381955528709488641214235650683105280","1238195552870948864","follow","1214235650683105280",""
